family,workflow_size,deadline_factor,sharing,candidate_count,eta,alpha,beta,gamma,omega_u,omega_w,deadline_mode,reconstruct_earliest_start,topology,node_count,paired_sample_size,provisioning_cost_improvement_pct_mean,provisioning_cost_improvement_pct_ci95_low,provisioning_cost_improvement_pct_ci95_high,end_to_end_delay_s_improvement_pct_mean,end_to_end_delay_s_improvement_pct_ci95_low,end_to_end_delay_s_improvement_pct_ci95_high,network_data_mb_improvement_pct_mean,network_data_mb_improvement_pct_ci95_low,network_data_mb_improvement_pct_ci95_high,resource_utilization_improvement_pct_mean,resource_utilization_improvement_pct_ci95_low,resource_utilization_improvement_pct_ci95_high,cpu_utilization_improvement_pct_mean,cpu_utilization_improvement_pct_ci95_low,cpu_utilization_improvement_pct_ci95_high,ram_utilization_improvement_pct_mean,ram_utilization_improvement_pct_ci95_low,ram_utilization_improvement_pct_ci95_high,max_link_bandwidth_utilization_improvement_pct_mean,max_link_bandwidth_utilization_improvement_pct_ci95_low,max_link_bandwidth_utilization_improvement_pct_ci95_high,workflow_deadline_success_improvement_pct_mean,workflow_deadline_success_improvement_pct_ci95_low,workflow_deadline_success_improvement_pct_ci95_high,workflow_completed_improvement_pct_mean,workflow_completed_improvement_pct_ci95_low,workflow_completed_improvement_pct_ci95_high,global_deadline_success_improvement_pct_mean,global_deadline_success_improvement_pct_ci95_low,global_deadline_success_improvement_pct_ci95_high,sfc_subdeadline_success_improvement_pct_mean,sfc_subdeadline_success_improvement_pct_ci95_low,sfc_subdeadline_success_improvement_pct_ci95_high
inspiral,100,1.3,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,19.64615825957981,13.319992839655406,25.972323679504214,8.273541763293547,5.7513579505195755,10.795725576067522,15.085523825074775,12.471701609059721,17.69934604108982,14.431189372697123,10.094139449277716,18.768239296116526,11.919582566159008,7.408283695929179,16.430881436388837,15.773466187224368,11.396728638657283,20.150203735791457,-36.796405221767365,-48.583601187242834,-25.009209256291882,44.0,29.749615508663688,58.25038449133631,44.0,29.749615508663688,58.25038449133631,44.0,29.749615508663688,58.25038449133631,44.0,29.749615508663688,58.25038449133631
inspiral,100,1.3,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,7.834350368675308,-14.18533930450822,29.854040041858838,9.166830400127264,0.6143063907192854,17.719354409535246,-5.824959563352515,-16.70738022761165,5.057461100906622,4.023961340816017,-7.0781865181823616,15.126109199814396,3.4243674656550973,-8.313354447049962,15.162089378360156,4.339412012840464,-6.600047330751037,15.278871356431965,-61.148702421416054,-121.20657856179113,-1.0908262810409681,78.0,64.79421987029357,91.20578012970643,78.0,64.79421987029357,91.20578012970643,78.0,64.79421987029357,91.20578012970643,78.0,64.79421987029357,91.20578012970643
inspiral,100,1.35,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,21.9769892463858,17.58515759858123,26.368820894190367,9.397522960515353,7.301425463752468,11.493620457278238,16.429301343643548,13.998759543979467,18.85984314330763,14.943687360011573,11.825318264337728,18.062056455685422,11.69377536506815,8.597735767808988,14.789814962327313,16.72195122672999,13.489413896855138,19.954488556604836,-25.065302912591978,-38.526274384942084,-11.604331440241875,32.0,18.608301100830936,45.391698899169064,32.0,18.608301100830936,45.391698899169064,32.0,18.608301100830936,45.391698899169064,32.0,18.608301100830936,45.391698899169064
inspiral,100,1.35,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.189473495201053,-23.438269909442532,7.059322919040428,10.82186790589522,7.02974815849795,14.613987653292481,-6.4054078577549,-13.405654167756271,0.594838452246468,-6.31929604611799,-12.804466442148922,0.16587434991293737,-7.638467762729574,-13.805410767205043,-1.4715247582541053,-5.625020593019045,-12.364711944351535,1.1146707583134443,-78.83523874926271,-105.12358244265042,-52.54689505587501,66.0,51.23828025376146,80.76171974623854,66.0,51.23828025376146,80.76171974623854,66.0,51.23828025376146,80.76171974623854,66.0,51.23828025376146,80.76171974623854
inspiral,100,1.4,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,23.91662144620777,20.18480221676066,27.648440675654875,11.98867055307861,10.283629948987572,13.693711157169647,18.799930653422887,16.9700568511693,20.629804455676474,17.412376463153194,14.32407584265986,20.500677083646536,13.450158425008757,10.322426993461834,16.57788985655568,19.58501724818331,16.469585350283733,22.700449146082892,-27.40535358590666,-40.15135367488332,-14.659353496929986,22.0,10.107726947504782,33.89227305249522,22.0,10.107726947504782,33.89227305249522,22.0,10.107726947504782,33.89227305249522,22.0,10.107726947504782,33.89227305249522
inspiral,100,1.4,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,1.8229598744868771,-8.526625785642773,12.172545534616527,15.291610816389536,11.69030867365147,18.892912959127603,1.3843421975574652,-3.944345704083009,6.713030099197939,-3.9104796996009594,-10.261898820637333,2.4409394214354143,-6.269136524859694,-13.054467350416424,0.5161943006970358,-2.672011520386293,-8.89769142510891,3.5536683843363246,-88.2094375521714,-117.36471615983152,-59.0541589445113,66.0,52.40066547997868,79.59933452002133,66.0,52.40066547997868,79.59933452002133,66.0,52.40066547997868,79.59933452002133,66.0,52.40066547997868,79.59933452002133
inspiral,100,1.45,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.98099061567055,21.276849367235755,28.685131864105365,12.260191832655329,10.623087973002871,13.897295692307786,18.482531513015307,16.689599794142705,20.275463231887908,17.1842533129217,14.000968373496676,20.367538252346733,13.177536197141047,10.161839456933162,16.193232937348938,19.388020333543075,16.065888636387985,22.710152030698172,-21.570109999797626,-33.18237014672025,-9.957849852874988,8.0,0.21165578049845113,15.78834421950155,8.0,0.21165578049845113,15.78834421950155,8.0,0.21165578049845113,15.78834421950155,8.0,0.21165578049845113,15.78834421950155
inspiral,100,1.45,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-2.1513394623503683,-11.589455581955592,7.2867766572548565,16.27802014301612,13.116514856392186,19.43952542964005,0.6477159359062782,-4.398565852130752,5.6939977239433075,-7.890189046439223,-12.559548971633907,-3.220829121244538,-10.346938741365046,-15.015805963340249,-5.678071519389842,-6.577553980280373,-11.367187702369037,-1.7879202581917122,-85.02896516940379,-112.60967859666599,-57.4482517421416,60.0,45.9359030551453,74.0640969448547,60.0,45.9359030551453,74.0640969448547,60.0,45.9359030551453,74.0640969448547,60.0,45.9359030551453,74.0640969448547
inspiral,100,1.5,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.9085220170748,21.381721167395714,28.43532286675389,12.68250236871954,11.142826987386318,14.222177750052762,18.340284278852234,16.60551160319214,20.075056954512327,17.130050209628983,13.994182463067377,20.26591795619058,13.01738943015186,10.059758746130072,15.975020114173649,19.396890601537482,16.12602472822817,22.667756474846794,-22.351428164567874,-33.15506558818599,-11.547790740949774,2.0,-2.0191504742584785,6.0191504742584785,2.0,-2.0191504742584785,6.0191504742584785,2.0,-2.0191504742584785,6.0191504742584785,2.0,-2.0191504742584785,6.0191504742584785
inspiral,100,1.5,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,4.440723724685973,-2.4292292658447954,11.310676715216744,19.600739649754146,17.116238820946133,22.08524047856216,1.191831671473634,-2.9510779376884644,5.334741280635732,-7.1002179403341765,-11.255114084970806,-2.9453217956975477,-9.784366330100998,-14.069231061990632,-5.499501598211364,-5.640072916739135,-9.794232002261078,-1.4859138312171947,-96.92793242748147,-121.82798160457634,-72.0278832503866,46.0,31.691898040799725,60.30810195920027,46.0,31.691898040799725,60.30810195920027,46.0,31.691898040799725,60.30810195920027,46.0,31.691898040799725,60.30810195920027
inspiral,100,1.6,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-21.334383597873835,-32.11265405815763,-10.556113137590037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,1.6,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.3875475229964398,-6.672466701658005,3.8973716556651254,21.423766188350225,19.85400070926861,22.99353166743184,2.007900384844988,-0.8546365971864751,4.870437366876452,-11.094094298018994,-14.085903971441903,-8.102284624596086,-14.160274645871171,-17.180439977295958,-11.140109314446384,-9.409069984678395,-12.421696779522252,-6.396443189834537,-88.11140153894559,-106.59271412539843,-69.63008895249277,10.0,1.3875346980175465,18.612465301982454,10.0,1.3875346980175465,18.612465301982454,10.0,1.3875346980175465,18.612465301982454,10.0,1.3875346980175465,18.612465301982454
inspiral,100,1.7,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-21.334383597873835,-32.11265405815763,-10.556113137590037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,1.7,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.0469831041135227,-6.040363535281889,3.9463973270548447,22.287433304173305,20.879043623338827,23.695822985007784,2.158642787338388,-0.583495952296154,4.9007815269729305,-11.867680834110574,-14.46874540570814,-9.26661626251301,-14.954603040649124,-17.549849949673217,-12.359356131625029,-10.164473413403343,-12.802478772815077,-7.526468053991609,-85.24957440112732,-102.64715848744524,-67.85199031480937,4.0,-1.6256387779418784,9.625638777941878,4.0,-1.6256387779418784,9.625638777941878,4.0,-1.6256387779418784,9.625638777941878,4.0,-1.6256387779418784,9.625638777941878
inspiral,100,1.8,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-21.334383597873835,-32.11265405815763,-10.556113137590037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,1.8,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-0.9278956080039683,-5.723697695228066,3.8679064792201303,22.55196881385963,21.14899387390243,23.95494375381683,2.0215135166757587,-0.6101892700422202,4.653216303393737,-12.00641973604471,-14.418662516037909,-9.594176956051513,-15.14110537337372,-17.527049858087505,-12.755160888659933,-10.269844970309325,-12.732700111921238,-7.806989828697413,-85.68519735865453,-102.38320771608406,-68.98718700122498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,1.9,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-21.334383597873835,-32.11265405815763,-10.556113137590037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,1.9,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,2.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-21.334383597873835,-32.11265405815763,-10.556113137590037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,2.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,2.25,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-21.334383597873835,-32.11265405815763,-10.556113137590037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,2.25,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,2.5,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-21.334383597873835,-32.11265405815763,-10.556113137590037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,2.5,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,2.75,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,2.75,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051299,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-84.92059937554495,-101.66947873600736,-68.17172001508254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,3.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,3.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,3.25,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,3.25,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051299,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-84.92059937554495,-101.66947873600736,-68.17172001508254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,3.5,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,3.5,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051299,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-84.92059937554495,-101.66947873600736,-68.17172001508254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,3.75,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,3.75,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,4.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,4.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,4.25,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,4.25,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,4.5,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,4.5,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,4.75,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,4.75,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,5.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,24.623071883246716,21.151417436164348,28.094726330329085,12.865547283524045,11.33914312066689,14.3919514463812,18.367507448345105,16.680085605118126,20.054929291572076,16.80599550253376,13.719695243142995,19.89229576192453,12.700406314820723,9.798328082488855,15.602484547152592,19.078055054055923,15.855443617713052,22.30066649039879,-20.90010609303639,-31.66697048602674,-10.133241700046034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,5.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-1.118804698913059,-5.911994315412272,3.6743849175861545,22.59008055626111,21.16450076183379,24.01566035068843,2.046197088970227,-0.5845989752563954,4.676993153196849,-12.226499541648197,-14.621132309677032,-9.831866773619362,-15.372858886051297,-17.741947392797773,-13.003770379304822,-10.48145924279491,-12.924407200263124,-8.038511285326694,-85.76931377972771,-102.29028058740158,-69.24834697205384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montage,100,0.8,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montage,100,0.8,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montage,100,0.9,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montage,100,0.9,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
