family,workflow_size,deadline_factor,sharing,deadline_mode,candidate_count,topology,metric,comparison,difference_direction,total_paired_seeds,analyzed_paired_seeds,hds_mean,pbqs_mean,mean_paired_difference,median_paired_difference,paired_ci95_low,paired_ci95_high,cohen_dz,hds_improvement_pct,primary_test,p_value,wilcoxon_p_value,conditional_on_both_globally_successful,holm_adjusted_p_value_global,holm_adjusted_p_value_within_metric
inspiral,100,1.15,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,1,0.3180145496825857,0.3202950639634431,-0.002280514280857404,-0.002280514280857404,-0.002280514280857404,-0.002280514280857404,0.0,-0.7120041915843233,paired_t,,,1,,
inspiral,100,1.15,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.0069027443633239635,0.01071113700170822,-0.0038083926383842537,-0.0037095384886924997,-0.005591105909209834,-0.0020256793675586734,-0.6071269171742122,35.55544698734496,paired_t,8.295356627468337e-05,2.6885878247284722e-05,0,0.061136778344441645,0.0021567927231417676
inspiral,100,1.2,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.6,0.26,0.34,0.0,0.18160970978449026,0.4983902902155098,0.6100558988627091,130.76923076923077,exact_mcnemar,0.00022125244140625,0.0002075015940618338,0,0.1606292724609375,0.0464630126953125
inspiral,100,1.2,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.6,0.26,0.34,0.0,0.18160970978449026,0.4983902902155098,0.6100558988627091,130.76923076923077,exact_mcnemar,0.00022125244140625,0.0002075015940618338,0,0.1606292724609375,0.0464630126953125
inspiral,100,1.2,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9192,0.8104,0.1088,0.03999999999999998,0.04886197139117251,0.16873802860882747,0.5158764576614974,13.425468904244818,paired_t,0.0006403472607249783,0.0009239598166782632,0,0.43991856811806007,0.024333195907549173
inspiral,100,1.2,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0808,0.18960000000000002,-0.1088,-0.04,-0.16873802860882747,-0.04886197139117251,-0.5158764576614974,57.38396624472575,paired_t,0.0006403472607249783,0.0008529385439919915,0,0.43991856811806007,0.024333195907549173
inspiral,100,1.2,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,11,0.1,0.11636363636363636,-0.01636363636363636,-0.015,-0.029638533068133514,-0.003088739659139207,-0.8281224883747158,14.062499999999995,paired_t,0.020599098073905447,0.0390625,1,1.0,0.7003693345127853
inspiral,100,1.2,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,11,11,232.0490298344327,239.55779916544634,-7.5087693310136805,-1.3733117595487272,-14.462953808629194,-0.5545848533981657,-0.7253848228698574,3.134429084409746,paired_t,0.036945785820490185,0.0029296875,1,1.0,0.36945785820490185
inspiral,100,1.2,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,11,330.4238870137117,380.4908834634312,-50.066996449719525,-47.73894007897013,-65.88067032245414,-34.253322576984914,-2.1269861865405812,13.158527214629421,paired_t,3.480179394470218e-05,0.0009765625,1,0.027493417216314722,0.0034453776005255155
inspiral,100,1.2,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,11,0.1467254612084399,0.13006937595366838,0.016656085254771545,0.017643455100775612,0.01026423120736348,0.02304793930217961,1.7506204377072956,12.805539453579403,paired_t,0.00017151688521010547,0.001953125,1,0.12469277554774667,0.0037733714746223204
inspiral,100,1.2,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,11,0.28616437773280856,0.24806726310007238,0.03809711463273615,0.03997327279372381,0.022916167296607767,0.05327806196886453,1.6859283742787423,15.357574456476144,paired_t,0.00023036350890978782,0.001953125,1,0.16563136290613745,0.005067997196015332
inspiral,100,1.2,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.006515146237215909,0.012953671457144034,-0.0064385252199281266,-0.00735936199453135,-0.007810633119752853,-0.0050664173201034005,-1.3335748753922825,49.704249804616104,paired_t,1.3621156677396647e-12,1.4432899320127035e-10,0,1.5310180105393832e-09,6.129520504828491e-11
inspiral,100,1.2,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.62,0.12,0.5,1.0,0.33508384510542244,0.6649161548945776,0.8616404368553291,416.6666666666667,exact_mcnemar,1.6242265701293945e-06,3.4441291566632375e-06,0,0.0013481080532073975,0.000354081392288208
inspiral,100,1.2,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.62,0.12,0.5,1.0,0.33508384510542244,0.6649161548945776,0.8616404368553291,416.6666666666667,exact_mcnemar,1.6242265701293945e-06,3.4441291566632375e-06,0,0.0013481080532073975,0.000354081392288208
inspiral,100,1.2,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9168000000000001,0.7032,0.21359999999999998,0.22999999999999998,0.14793216248546967,0.2792678375145303,0.9244167408505851,30.375426621160408,paired_t,3.465936254600819e-08,8.654802552078477e-07,0,3.133206374159123e-05,2.1142211153064994e-06
inspiral,100,1.2,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0832,0.2968,-0.21360000000000004,-0.23,-0.2792678375145303,-0.14793216248546973,-0.9244167408505852,71.9676549865229,paired_t,3.4659362546008e-08,7.45779719574894e-07,0,3.133206374159123e-05,2.114221115306488e-06
inspiral,100,1.2,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,4,0.10250000000000001,0.0925,0.009999999999999998,0.0050000000000000044,-0.005912231526418534,0.02591223152641853,1.0000000000000002,-10.810810810810821,paired_t,0.13932596855884297,0.125,1,1.0,1.0
inspiral,100,1.2,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,4,4,233.8027403576444,241.41764459666808,-7.614904239023659,-3.7445484308626362,-23.634397305949836,8.404588827902518,-0.7563917209903358,3.1542451057153467,paired_t,0.22753771475978965,0.125,1,1.0,1.0
inspiral,100,1.2,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,4,337.6731594045867,296.0219212212654,41.6512381833213,49.779264701589995,6.576518642023679,76.72595772461892,1.8895778897238569,-14.07032222866649,paired_t,0.03246214093778953,0.125,1,1.0,1.0
inspiral,100,1.2,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,4,0.1440055197094433,0.14821533291032685,-0.004209813200883546,-0.0030235934942922926,-0.014094417598394558,0.005674791196627466,-0.6776955317736323,-2.840335826409105,paired_t,0.2683102230691254,0.375,1,1.0,1.0
inspiral,100,1.2,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,4,0.27905010146610953,0.28990567148616564,-0.010855570020056104,-0.013447295056222025,-0.029164586040379647,0.007453446000267438,-0.9434496278698882,-3.7445179890432514,paired_t,0.15563030355881685,0.25,1,1.0,1.0
inspiral,100,1.2,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.006685477339778982,0.011262016337423074,-0.0045765389976440895,-0.005135494986461649,-0.005827903879705085,-0.0033251741155830936,-1.0393754937743507,40.636941561135004,paired_t,1.9104412037487307e-09,1.0642100534141719e-08,0,1.7900834079125606e-06,6.686544213120557e-08
inspiral,100,1.25,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.8,0.34,0.46,0.0,0.30582858496014387,0.6141714150398562,0.8479558515710546,135.2941176470588,exact_mcnemar,1.5497207641601562e-06,4.2249094050057074e-06,0,0.0012924671173095703,0.0003393888473510742
inspiral,100,1.25,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.8,0.34,0.46,0.0,0.30582858496014387,0.6141714150398562,0.8479558515710546,135.2941176470588,exact_mcnemar,1.5497207641601562e-06,4.2249094050057074e-06,0,0.0012924671173095703,0.0003393888473510742
inspiral,100,1.25,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9756,0.8608,0.1148,0.010000000000000009,0.0640254285001785,0.1655745714998215,0.6425617793943272,13.3364312267658,paired_t,3.626118651682862e-05,8.708176664336088e-05,0,0.02857381497526095,0.0016680145797741165
inspiral,100,1.25,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.024399999999999998,0.1392,-0.1148,-0.01,-0.1655745714998215,-0.0640254285001785,-0.6425617793943272,82.47126436781609,paired_t,3.626118651682881e-05,8.091770098436715e-05,0,0.02857381497526095,0.0016680145797741252
inspiral,100,1.25,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,16,0.09875,0.1175,-0.018749999999999996,-0.025,-0.031303405480991926,-0.006196594519008067,-0.7958931749587664,15.95744680851063,paired_t,0.006167807252659368,0.009652525457813489,1,1.0,0.22820886834839663
inspiral,100,1.25,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,16,16,235.60324284729916,251.14197347331196,-15.53873062601282,-9.578303427444268,-24.343817137886276,-6.733644114139365,-0.9403661249304371,6.18722964190773,paired_t,0.001886181025350042,0.000579833984375,1,1.0,0.026406534354900587
inspiral,100,1.25,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,16,338.55473507934255,394.8233455389876,-56.26861045964509,-61.76639492612662,-74.8303679491155,-37.70685297017468,-1.6153333575972768,14.251591527048824,paired_t,1.0728497924202601e-05,0.000152587890625,1,0.008668626322755701,0.0010728497924202601
inspiral,100,1.25,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,16,0.14661329489054445,0.13447237326320474,0.01214092162733969,0.013056301564524558,0.005842355238249929,0.018439488016429452,1.027129043606452,9.028562025581346,paired_t,0.0009300644867215839,0.001678466796875,1,0.6343039799441202,0.01674116076098851
inspiral,100,1.25,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,16,0.28398604878475203,0.2508045370023654,0.03318151178238665,0.035390629645468866,0.01967482824004821,0.046688195324725096,1.3090689136948133,13.230028522998253,paired_t,0.00010053812563522204,0.00042724609375,1,0.07399606046752343,0.002312376889610107
inspiral,100,1.25,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.006791213158721753,0.01331227116097575,-0.006521058002253999,-0.007017988500592801,-0.0075660905663625065,-0.005476025438145491,-1.7734032817693377,48.98531530344837,paired_t,6.579154512091304e-17,2.433608869978343e-13,0,8.658167337912156e-14,5.592281335277608e-15
inspiral,100,1.25,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.86,0.12,0.74,1.0,0.6140759264460495,0.8659240735539505,1.6700990297676268,616.6666666666667,exact_mcnemar,1.4551915228366852e-11,1.1812924646610637e-09,0,1.557054929435253e-08,3.3760443329811096e-09
inspiral,100,1.25,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.86,0.12,0.74,1.0,0.6140759264460495,0.8659240735539505,1.6700990297676268,616.6666666666667,exact_mcnemar,1.4551915228366852e-11,1.1812924646610637e-09,0,1.557054929435253e-08,3.3760443329811096e-09
inspiral,100,1.25,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9824,0.7878000000000002,0.1946,0.185,0.1347016677041631,0.2544983322958369,0.9233096475260776,24.70170093932468,paired_t,3.564088296960537e-08,2.718186341292259e-07,0,3.2148076438584044e-05,2.138452978176322e-06
inspiral,100,1.25,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0176,0.21220000000000003,-0.19459999999999997,-0.185,-0.25449833229583685,-0.13470166770416309,-0.9233096475260776,91.70593779453345,paired_t,3.564088296960572e-08,2.718186341292259e-07,0,3.2148076438584044e-05,2.138452978176343e-06
inspiral,100,1.25,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,6,0.09750000000000002,0.09666666666666666,0.000833333333333334,-6.938893903907228e-18,-0.014161727374545172,0.01582839404121184,0.05832118435198047,-0.8620689655172613,paired_t,0.8919814779905629,0.875,1,1.0,1.0
inspiral,100,1.25,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,6,6,239.49500943739702,250.1113691408581,-10.616359703461091,-3.910232508265281,-24.282029998995924,3.049310592073743,-0.8152681864721952,4.244652987958395,paired_t,0.1023319712104359,0.0625,1,1.0,0.7163237984730513
inspiral,100,1.25,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,6,332.50855200690324,325.78904105867986,6.719510948223406,13.225341920468423,-23.996441550651838,37.43546344709865,0.22957758747657664,-2.0625343708271315,paired_t,0.5981550140452129,0.6875,1,1.0,1.0
inspiral,100,1.25,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,6,0.1489956817200271,0.15204114452797127,-0.0030454628079441596,-0.00584164327177715,-0.011815223142871893,0.005724297526983573,-0.3644360950099599,-2.0030517511553434,paired_t,0.41292411173366933,0.4375,1,1.0,1.0
inspiral,100,1.25,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,6,0.2785939642588064,0.28404438701425905,-0.0054504227554527385,-0.0065283708370194315,-0.0253004605174762,0.014399615006570724,-0.28815400558155463,-1.9188630385359609,paired_t,0.5118125650849519,0.4375,1,1.0,1.0
inspiral,100,1.25,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.007840184798987999,0.012396848139323947,-0.004556663340335946,-0.0058264644976589,-0.006162391240879198,-0.002950935439792694,-0.806481217918691,36.7566278873885,paired_t,6.697394159583231e-07,7.723469384046666e-07,0,0.0005662649489591106,2.009218247874969e-05
inspiral,100,1.3,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.9,0.46,0.44,0.0,0.29749615508663685,0.5825038449133632,0.8774964387392122,95.65217391304347,exact_mcnemar,4.76837158203125e-07,2.7265046561554873e-06,0,0.00040912628173828125,0.0001049041748046875
inspiral,100,1.3,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.9,0.46,0.44,0.0,0.29749615508663685,0.5825038449133632,0.8774964387392122,95.65217391304347,exact_mcnemar,4.76837158203125e-07,2.7265046561554873e-06,0,0.00040912628173828125,0.0001049041748046875
inspiral,100,1.3,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9937999999999999,0.932,0.061799999999999994,0.0,0.033492532764531825,0.09010746723546817,0.6204499160429966,6.630901287553632,paired_t,6.089043081061099e-05,4.3428441893641184e-05,0,0.04548515181552641,0.0027400693864774945
inspiral,100,1.3,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0062,0.068,-0.061799999999999994,0.0,-0.09010746723546817,-0.033492532764531825,-0.6204499160429966,90.88235294117648,paired_t,6.089043081061099e-05,4.3428441893641184e-05,0,0.04548515181552641,0.0027400693864774945
inspiral,100,1.3,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,23,0.0982608695652174,0.1232608695652174,-0.025,-0.020000000000000004,-0.03342461670816735,-0.016575383291832654,-1.2832406581878348,20.28218694885361,paired_t,3.4061718181768174e-06,5.8745315184699196e-05,1,0.002803279406359521,0.0002929307763632063
inspiral,100,1.3,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,23,23,240.32357623136267,261.7786617514545,-21.455085520091867,-17.008458029866404,-27.862683925994858,-15.047487114188876,-1.4479488456863545,8.195887845305867,paired_t,5.688697067428044e-07,2.384185791015625e-07,1,0.00048695246897184055,1.1377394134856088e-05
inspiral,100,1.3,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,23,341.62833743246534,403.2900813829844,-61.66174395051906,-51.38391041774207,-73.3056276831229,-50.017860217915214,-2.2900037683171237,15.289675297509234,paired_t,2.136850938052898e-10,2.384185791015625e-07,1,2.1283035343006866e-07,2.2223249755750142e-08
inspiral,100,1.3,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,23,0.1507064543734926,0.134943853530551,0.015762600842941593,0.015122203333666484,0.009649316293190938,0.021875885392692248,1.1149914079836585,11.680858690887298,paired_t,2.2817540887252178e-05,1.6689300537109375e-05,1,0.01825403270980174,0.0005476209812940523
inspiral,100,1.3,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,23,0.29018330066070847,0.2514288990578855,0.03875440160282296,0.03546495488946422,0.02853128094414233,0.04897752226150359,1.639290048914341,15.413662370569691,paired_t,7.874655243614413e-08,4.76837158203125e-07,1,7.024192477304057e-05,2.1261569157758917e-06
inspiral,100,1.3,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.0070141186383261365,0.014553394617396362,-0.007539275979070223,-0.00765127349404795,-0.008719115305909896,-0.00635943665223055,-1.816042640064844,51.80424345848612,paired_t,2.6806362538520614e-17,1.2434497875801753e-13,0,3.618858942700283e-14,2.519798078620938e-15
inspiral,100,1.3,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.9,0.12,0.78,1.0,0.6479421987029358,0.9120578012970643,1.678610010990674,650.0,exact_mcnemar,3.8198777474462986e-11,1.123641808445086e-09,0,3.991772246081382e-08,8.82391759660095e-09
inspiral,100,1.3,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.9,0.12,0.78,1.0,0.6479421987029358,0.9120578012970643,1.678610010990674,650.0,exact_mcnemar,3.8198777474462986e-11,1.123641808445086e-09,0,3.991772246081382e-08,8.82391759660095e-09
inspiral,100,1.3,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9932000000000001,0.8088000000000001,0.1844,0.14,0.13505472407681718,0.23374527592318284,1.0620246654410106,22.799208704253214,paired_t,1.0815068201257608e-09,1.67899218861862e-08,0,1.045817095061608e-06,6.92164364880487e-08
inspiral,100,1.3,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0068,0.1912,-0.1844,-0.14,-0.2337452759231828,-0.1350547240768172,-1.0620246654410108,96.44351464435147,paired_t,1.081506820125758e-09,1.67899218861862e-08,0,1.045817095061608e-06,6.921643648804851e-08
inspiral,100,1.3,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,5,0.08600000000000001,0.094,-0.007999999999999997,-0.009999999999999995,-0.03021156084158234,0.014211560841582347,-0.4472135954999578,8.510638297872333,paired_t,0.373900966300059,0.5,1,1.0,1.0
inspiral,100,1.3,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,5,5,235.07977493260856,259.5970429323464,-24.517267999737857,-17.99553348786003,-48.72657392338233,-0.30796207609338566,-1.2574589748917897,9.444355653206463,paired_t,0.04823030178668416,0.0625,1,1.0,0.4340727160801574
inspiral,100,1.3,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,5,342.8346951323574,324.32694999518236,18.507745137175014,7.6709942976372645,-15.710919633736594,52.72640990808662,0.6715750301366533,-5.70650855177159,paired_t,0.2075857194384954,0.1875,1,1.0,1.0
inspiral,100,1.3,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,5,0.16586985549090955,0.1597466886134984,0.006123166877411162,-0.000954163886972198,-0.01342201590142124,0.025668349656243566,0.3889918018525374,3.8330477649060684,paired_t,0.43348597425869095,0.8125,1,1.0,1.0
inspiral,100,1.3,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,5,0.3020994980485351,0.28858568768208864,0.013513810366446421,0.008733429241401636,-0.018622970034134587,0.04565059076702743,0.5221310785154437,4.682772203635237,paired_t,0.3078485497167408,0.4375,1,1.0,1.0
inspiral,100,1.3,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.007166278538716089,0.01279086133668893,-0.005624582797972843,-0.005920036504903699,-0.006905699594760043,-0.0043434660011856425,-1.2477306898699356,43.97344830749946,paired_t,1.0847588787684629e-11,2.8132163265581767e-10,0,1.1628615180397921e-08,4.66446317870439e-10
inspiral,100,1.35,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.96,0.64,0.32,0.0,0.18608301100830937,0.45391698899169064,0.6790997501017324,49.99999999999999,exact_mcnemar,3.0517578125e-05,6.334248366623973e-05,0,0.0242919921875,0.006561279296875
inspiral,100,1.35,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.96,0.64,0.32,0.0,0.18608301100830937,0.45391698899169064,0.6790997501017324,49.99999999999999,exact_mcnemar,3.0517578125e-05,6.334248366623973e-05,0,0.0242919921875,0.006561279296875
inspiral,100,1.35,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9992,0.9643999999999999,0.034800000000000005,0.0,0.014842192432132844,0.05475780756786716,0.4955479472191506,3.6084612194110384,paired_t,0.0009892422136305735,0.00019370211549818298,0,0.6697169786278983,0.03462347747707007
inspiral,100,1.35,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0008,0.03560000000000001,-0.034800000000000005,0.0,-0.05475780756786716,-0.014842192432132844,-0.4955479472191506,97.75280898876404,paired_t,0.0009892422136305757,0.00019370211549818298,0,0.6697169786278983,0.03462347747707015
inspiral,100,1.35,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,32,0.0984375,0.12703124999999998,-0.02859375,-0.027499999999999997,-0.03470670885720093,-0.02248079114279907,-1.686441289994683,22.509225092250915,paired_t,9.749210516966442e-11,1.8958869031334943e-06,1,9.827204201102174e-08,1.1309084199681073e-08
inspiral,100,1.35,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,32,32,243.4929968149372,268.85475144136916,-25.361754626431992,-22.806274464569782,-31.091454268206338,-19.632054984657646,-1.5958755606038628,9.4332551277089,paired_t,3.477187577252686e-10,4.656612873077393e-10,1,3.442415701480159e-07,9.388406458582253e-09
inspiral,100,1.35,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,32,342.191480924081,411.48219073013024,-69.29070980604914,-63.718283768376295,-81.33985160843017,-57.24156800366811,-2.0733397713609136,16.839297390514133,paired_t,6.243031042106785e-13,4.656612873077393e-10,1,7.073354170706988e-10,6.68004321505426e-11
inspiral,100,1.35,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,32,0.1511431010639726,0.13552714191227896,0.015615959151693627,0.013597959447725294,0.011521742945381837,0.019710175358005417,1.3751481060853263,11.522385059814217,paired_t,8.895731250130766e-09,1.1641532182693481e-08,1,8.12180263136939e-06,5.782225312584998e-07
inspiral,100,1.35,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,32,0.2864178597064043,0.24589154707745384,0.0405263126289505,0.0378602177531769,0.03316132989776151,0.04789129536013949,1.9838870441228047,16.481376895882082,paired_t,1.9025648598136905e-12,4.656612873077393e-10,1,2.1251649484118923e-09,1.997693102804375e-10
inspiral,100,1.35,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.007047150139478561,0.014764138021637284,-0.007716987882158727,-0.00912774300741145,-0.008703439117570379,-0.006730536646747075,-2.2232662003742636,52.268462072416604,paired_t,8.915651143826707e-21,5.861977570020827e-14,0,1.3248657599726485e-17,1.3462633227178328e-18
inspiral,100,1.35,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.94,0.28,0.66,1.0,0.5123828025376146,0.8076171974623855,1.2706508987543725,235.71428571428564,exact_mcnemar,2.0954757928848267e-09,2.432743735024376e-08,0,1.9613653421401978e-06,4.735775291919708e-07
inspiral,100,1.35,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.94,0.28,0.66,1.0,0.5123828025376146,0.8076171974623855,1.2706508987543725,235.71428571428564,exact_mcnemar,2.0954757928848267e-09,2.432743735024376e-08,0,1.9613653421401978e-06,4.735775291919708e-07
inspiral,100,1.35,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9990000000000001,0.8794,0.11959999999999998,0.065,0.07990385280269419,0.15929614719730578,0.8562529695475384,13.600181942233359,paired_t,1.9280305882518565e-07,2.970869176444764e-07,0,0.0001677386611779115,1.0989774353035582e-05
inspiral,100,1.35,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.001,0.12059999999999998,-0.11960000000000001,-0.065,-0.1592961471973058,-0.07990385280269421,-0.8562529695475386,99.17081260364843,paired_t,1.9280305882518565e-07,2.970869176444764e-07,0,0.0001677386611779115,1.0989774353035582e-05
inspiral,100,1.35,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,13,0.0996153846153846,0.09384615384615386,0.005769230769230771,0.015,-0.008660523148344501,0.020198984686806046,0.24160573228748755,-6.147540983606535,paired_t,0.40077975177778935,0.44189453125,1,1.0,1.0
inspiral,100,1.35,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,13,13,241.68436257436645,271.2512534293944,-29.566890855028,-23.986363727631357,-40.13665003403567,-18.99713167602033,-1.6903973896497415,10.900185890836484,paired_t,5.378351190274379e-05,0.000244140625,1,0.04023006690325236,0.0009143197023466444
inspiral,100,1.35,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,13,332.69414737325235,314.32475835970155,18.36938901355082,6.908519381227904,-2.377103137273629,39.11588116437527,0.5350548229331161,-5.844079578526092,paired_t,0.07769384507063612,0.080322265625,1,1.0,1.0
inspiral,100,1.35,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,13,0.15079315476598462,0.16400887862125912,-0.0132157238552745,-0.01583537803747251,-0.023309825919768608,-0.0031216217907803923,-0.791173097620684,-8.057931964642709,paired_t,0.01455196358210161,0.01708984375,1,1.0,0.18466258713791361
inspiral,100,1.35,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,13,0.28844397957588047,0.30717919372754576,-0.018735214151665278,-0.020444895383205597,-0.03878075775591602,0.001310329452585468,-0.5647926953860335,-6.099115608813854,paired_t,0.06439945982709618,0.039794921875,1,1.0,0.5795951384438656
inspiral,100,1.35,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.007179596899150004,0.01387844267752366,-0.006698845778373657,-0.006583188491276801,-0.007769181480792793,-0.005628510075954522,-1.7786857911604326,48.2679932758056,paired_t,5.882851516619741e-17,7.638334409421077e-14,0,7.877138180753833e-14,5.059252304292977e-15
inspiral,100,1.4,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,0.78,0.22,0.0,0.10107726947504779,0.3389227305249522,0.5257473313391674,28.2051282051282,exact_mcnemar,0.0009765625,0.0009765625,0,0.6630859375,0.2021484375
